What is the metabolism of the developing brain?,"- Definition: The developing brain has high metabolic demands for lipids, proteins, and energy to support growth and myelination.
- Logical Flow: Lipids are used for myelin synthesis, proteins for neuronal structure, and glucose for energy. Malnutrition impairs brain development.
- Example: The developing brain is like a construction site, requiring raw materials (lipids, proteins) and energy (glucose) to build structures (neurons and myelin)."
What are the types of memory?,"- Definition: Memory is divided into short-term (working) memory and long-term memory, which includes declarative and procedural memory.
- Logical Flow: Short-term memory lasts seconds to minutes, while long-term memory can last a lifetime. Consolidation converts short-term to long-term memory.
- Example: Short-term memory is like a sticky note, temporary and easily lost, while long-term memory is like a book, stored for future reference."
What is retrograde amnesia?,"- Definition: Retrograde amnesia is the inability to recall memories formed before a traumatic event.
- Logical Flow: It often results from damage to the hippocampus or other memory-related brain regions, impairing memory retrieval.
- Example: Retrograde amnesia is like losing access to a file cabinet (past memories) after the key (brain region) is damaged."
What is Alzheimer’s disease?,"- Definition: Alzheimer’s is a neurodegenerative disorder characterized by memory loss, cognitive decline, and amyloid plaques.
- Logical Flow: Amyloid-beta plaques and tau tangles disrupt neuronal communication, leading to cell death and brain atrophy.
- Example: Alzheimer’s is like a computer with corrupted files (plaques and tangles), causing the system (brain) to malfunction."
What is Parkinson’s disease?,"- Definition: Parkinson’s is a neurodegenerative disorder caused by the loss of dopamine-producing neurons in the substantia nigra.
- Logical Flow: Dopamine deficiency leads to motor symptoms like tremors, rigidity, and bradykinesia. Non-motor symptoms include cognitive and mood changes.
- Example: Parkinson’s is like a car running out of fuel (dopamine), causing it to sputter and stall (motor symptoms)."
What is schizophrenia?,"- Definition: Schizophrenia is a mental disorder characterized by hallucinations, delusions, and impaired cognitive function.
- Logical Flow: It is linked to dysregulation of dopamine and glutamate signaling, as well as structural abnormalities in the brain.
- Example: Schizophrenia is like a radio picking up multiple channels at once, causing confusion and distorted perceptions."
What is the role of intense emotion in memory?,"- Definition: Intense emotions enhance memory formation due to the release of stress hormones like adrenaline and cortisol.
- Logical Flow: These hormones activate the amygdala, which strengthens the encoding of emotional memories in the hippocampus.
- Example: Intense emotion is like a highlighter, making certain memories stand out in the mind."
What is the biochemistry of Huntington’s disease?,"- Definition: Huntington’s is a genetic disorder caused by a mutation in the HTT gene, leading to toxic protein aggregates in neurons.
- Logical Flow: The mutant huntingtin protein forms aggregates, causing neuronal death in the striatum and cortex, leading to motor and cognitive decline.
- Example: Huntington’s is like a factory producing defective products (mutant proteins), clogging the machinery (neurons) and causing it to fail."
Front,Back
What is the difference between chemical and electrical synapses?,"- Definition: Chemical synapses use neurotransmitters to transmit signals, while electrical synapses use gap junctions for direct ion flow.
- Logical Flow: Chemical synapses are slower but allow for modulation, while electrical synapses are faster and bidirectional.
- Example: Chemical synapses are like sending a letter (neurotransmitter), while electrical synapses are like a phone call (direct connection)."
What is the role of myelin in nerve conduction?,"- Definition: Myelin is a fatty sheath that insulates axons, increasing the speed of nerve impulse conduction.
- Logical Flow: Myelin prevents ion leakage and allows action potentials to jump between nodes of Ranvier (saltatory conduction).
- Example: Myelin is like the insulation on electrical wires, preventing energy loss and speeding up signal transmission."
What are neuropeptides?,"- Definition: Neuropeptides are small protein-like molecules used by neurons to communicate with each other.
- Logical Flow: They are synthesized in the cell body, transported to axon terminals, and released upon stimulation. Examples include endorphins and substance P.
- Example: Neuropeptides are like specialized messengers, delivering specific instructions (e.g., pain relief or mood regulation) to target cells."
What is the role of calcium channels in neurotransmitter release?,"- Definition: Calcium channels allow Ca2+ ions to enter the neuron, triggering the fusion of synaptic vesicles with the presynaptic membrane.
- Logical Flow: Ca2+ influx activates proteins like synaptotagmin, which mediate vesicle fusion and neurotransmitter release.
- Example: Calcium channels are like a trigger, releasing a spring-loaded mechanism (neurotransmitter vesicles) when activated."
What is the difference between agonists and antagonists?,"- Definition: Agonists activate receptors, mimicking neurotransmitters, while antagonists block receptors, preventing activation.
- Logical Flow: Agonists enhance signaling (e.g., morphine activating opioid receptors), while antagonists inhibit it (e.g., naloxone blocking opioid receptors).
- Example: Agonists are like turning on a light switch, while antagonists are like putting a cover over the switch to prevent it from being turned on."
What is the role of the hippocampus in memory?,"- Definition: The hippocampus is critical for forming and consolidating new memories, especially declarative (fact-based) memories.
- Logical Flow: It encodes information from short-term to long-term memory and helps retrieve stored memories.
- Example: The hippocampus is like a librarian, organizing and storing books (memories) for easy retrieval."
What is anterograde amnesia?,"- Definition: Anterograde amnesia is the inability to form new memories after a traumatic event.
- Logical Flow: It often results from damage to the hippocampus or related structures, impairing memory consolidation.
- Example: Anterograde amnesia is like a camera that can't save new photos (memories) after the memory card (hippocampus) is damaged."
What is the role of sleep in memory consolidation?,"- Definition: Sleep is essential for consolidating memories, transferring them from short-term to long-term storage.
- Logical Flow: During sleep, the brain replays and strengthens neural connections formed during the day, particularly in the hippocampus and cortex.
- Example: Sleep is like a filing clerk, organizing and storing the day's documents (memories) in the correct folders (long-term storage)."
What is the biochemistry of Wilson’s disease?,"- Definition: Wilson’s disease is a genetic disorder causing copper accumulation in the liver and brain due to a defect in the ATP7B gene.
- Logical Flow: Excess copper leads to oxidative damage, causing neurological symptoms like tremors and psychiatric issues.
- Example: Wilson’s disease is like a broken drainpipe, causing toxic buildup (copper) that damages the system (brain and liver)."
What is the role of glutamate in neurotransmission?,"- Definition: Glutamate is the primary excitatory neurotransmitter in the brain, involved in learning and memory.
- Logical Flow: It binds to receptors like NMDA and AMPA, opening ion channels and depolarizing the postsynaptic neuron.
- Example: Glutamate is like a spark plug, igniting activity (excitation) in the brain's neural circuits."
What is the role of GABA in neurotransmission?,"- Definition: GABA is the primary inhibitory neurotransmitter, reducing neuronal excitability.
- Logical Flow: It binds to GABA receptors, opening chloride channels and hyperpolarizing the postsynaptic neuron.
- Example: GABA is like a brake pedal, slowing down activity (inhibition) in the brain's neural circuits."
What is the biochemistry of Sleeping Beauty syndrome?,"- Definition: Sleeping Beauty syndrome (Kleine-Levin syndrome) is a rare disorder causing excessive sleep and altered behavior.
- Logical Flow: Its exact cause is unknown, but it may involve hypothalamic dysfunction affecting sleep-wake regulation.
- Example: Sleeping Beauty syndrome is like a broken alarm clock, causing the brain to stay in sleep mode for extended periods."
What is the role of dopamine in Parkinson’s disease?,"- Definition: Parkinson’s disease results from the loss of dopamine-producing neurons in the substantia nigra.
- Logical Flow: Dopamine deficiency disrupts the basal ganglia's motor control circuits, leading to symptoms like tremors and rigidity.
- Example: Dopamine in Parkinson’s is like a missing gear in a machine, causing it to malfunction (motor symptoms)."
What is the role of acetylcholine in memory?,"- Definition: Acetylcholine is a neurotransmitter involved in learning and memory, particularly in the hippocampus and cortex.
- Logical Flow: It enhances synaptic plasticity and memory formation. Deficits are linked to Alzheimer’s disease.
- Example: Acetylcholine is like a teacher, helping the brain learn and remember new information."
What is the biochemistry of schizophrenia?,"- Definition: Schizophrenia is linked to dysregulation of dopamine and glutamate signaling, as well as structural brain abnormalities.
- Logical Flow: Hyperactive dopamine pathways in the mesolimbic system cause positive symptoms (e.g., hallucinations), while glutamate deficits contribute to cognitive symptoms.
- Example: Schizophrenia is like a miswired circuit, causing distorted signals (hallucinations) and system errors (cognitive deficits)."
What is the role of serotonin in mood regulation?,"- Definition: Serotonin is a neurotransmitter that regulates mood, appetite, and sleep.
- Logical Flow: It binds to receptors in the brain, influencing emotional states. Low levels are associated with depression.
- Example: Serotonin is like a thermostat, maintaining emotional balance (mood) in the brain."
What is the biochemistry of Alzheimer’s disease?,"- Definition: Alzheimer’s is characterized by amyloid-beta plaques and tau tangles, leading to neuronal death and cognitive decline.
- Logical Flow: Amyloid-beta accumulates outside neurons, forming plaques, while tau proteins form tangles inside neurons, disrupting function.
- Example: Alzheimer’s is like a clogged drain, where plaques and tangles block the flow of information in the brain."
What is the role of the amygdala in emotion?,"- Definition: The amygdala processes emotions like fear and pleasure and enhances memory formation for emotional events.
- Logical Flow: It interacts with the hippocampus and prefrontal cortex to encode and retrieve emotional memories.
- Example: The amygdala is like an emotional alarm system, heightening awareness during intense experiences."
What is the role of the prefrontal cortex in decision-making?,"- Definition: The prefrontal cortex is involved in executive functions like decision-making, planning, and impulse control.
- Logical Flow: It integrates information from other brain regions to guide behavior and adapt to new situations.
- Example: The prefrontal cortex is like a CEO, making high-level decisions and managing the brain's resources."
What is the biochemistry of Huntington’s disease?,"- Definition: Huntington’s is caused by a mutation in the HTT gene, leading to toxic protein aggregates and neuronal death.
- Logical Flow: The mutant huntingtin protein forms aggregates in the striatum and cortex, causing motor and cognitive decline.
- Example: Huntington’s is like a factory producing defective products (mutant proteins), clogging the machinery (neurons) and causing it to fail."
